iteration,file,completion time,throughput,file_size_MB
126,8mb.dat,0.238922119140625,33.483714395197346,8
127,8mb.dat,0.5070343017578125,15.778025218935268,8
128,8mb.dat,0.5121488571166992,15.620458561673807,8
129,8mb.dat,0.5124561786651611,15.611090924570938,8
130,8mb.dat,0.5299863815307617,15.094727485060218,8
131,8mb.dat,0.4615354537963867,17.333446291494045,8
132,8mb.dat,0.3750467300415039,21.330675244428058,8
133,8mb.dat,0.4132242202758789,19.359949411142935,8
134,8mb.dat,0.3418245315551758,23.40382056139431,8
135,8mb.dat,0.46974611282348633,17.03047621174486,8
136,8mb.dat,0.5445828437805176,14.690143274554254,8
137,8mb.dat,0.27291250228881836,29.313424386596054,8
138,8mb.dat,0.5338125228881836,14.98653489190575,8
139,8mb.dat,0.5024058818817139,15.923380454935668,8
140,8mb.dat,0.48700904846191406,16.426799512793096,8
141,8mb.dat,0.4553256034851074,17.569844389964466,8
142,8mb.dat,0.38717007637023926,20.662753885839663,8
143,8mb.dat,0.2652113437652588,30.164622245875275,8
144,8mb.dat,0.42367029190063477,18.8826078980215,8
145,8mb.dat,0.27901363372802734,28.672434006569436,8
146,8mb.dat,0.51849365234375,15.429311359623307,8
147,8mb.dat,0.5034427642822266,15.890584923602665,8
148,8mb.dat,0.4935157299041748,16.210222927551566,8
149,8mb.dat,0.4681854248046875,17.08724700974481,8
150,8mb.dat,0.26090383529663086,30.662638557629922,8
151,8mb.dat,0.7339808940887451,10.899466272800183,8
152,8mb.dat,0.5331263542175293,15.00582354766839,8
153,8mb.dat,0.7008318901062012,11.41500567102863,8
154,8mb.dat,0.3880329132080078,20.616807821432257,8
155,8mb.dat,0.4648308753967285,17.210560708068456,8
156,8mb.dat,0.505634069442749,15.821718676545409,8
157,8mb.dat,0.5280146598815918,15.151094482478978,8
158,8mb.dat,0.28699207305908203,27.87533437675496,8
159,8mb.dat,0.5169672966003418,15.474866693907444,8
160,8mb.dat,0.5145621299743652,15.547199325373107,8
161,8mb.dat,0.5099546909332275,15.687668222758841,8
162,8mb.dat,0.26554012298583984,30.127273837357553,8
163,8mb.dat,0.47730493545532227,16.76077368101892,8
164,8mb.dat,0.48023462295532227,16.658524016383268,8
165,8mb.dat,0.4075651168823242,19.628765241726587,8
166,8mb.dat,0.4568061828613281,17.512897811255208,8
167,8mb.dat,0.7014245986938477,11.405359913092779,8
168,8mb.dat,0.5567166805267334,14.369966411695907,8
169,8mb.dat,0.5115106105804443,15.639949268934773,8
170,8mb.dat,0.5057089328765869,15.819376483017985,8
171,8mb.dat,0.48755502700805664,16.408404296624767,8
172,8mb.dat,0.33436083793640137,23.926247013179445,8
173,8mb.dat,0.4322521686553955,18.507715125838597,8
174,8mb.dat,0.3148989677429199,25.404973720114295,8
175,8mb.dat,0.48543643951416016,16.480015402236074,8
176,8mb.dat,0.4876539707183838,16.405075074473114,8
177,8mb.dat,0.5315303802490234,15.05088005741455,8
178,8mb.dat,0.5673930644989014,14.099573118796009,8
179,8mb.dat,0.47812604904174805,16.73198943256378,8
180,8mb.dat,0.261063814163208,30.64384861472482,8
181,8mb.dat,0.4685328006744385,17.074578318709484,8
182,8mb.dat,0.42191147804260254,18.961323444232534,8
183,8mb.dat,0.25775742530822754,31.03693323454625,8
184,8mb.dat,0.4545140266418457,17.601216972570906,8
185,8mb.dat,0.574315071105957,13.929636191845741,8
186,8mb.dat,0.478456974029541,16.720416744319547,8
187,8mb.dat,0.483196496963501,16.556411419109054,8
188,8mb.dat,0.26311421394348145,30.405046842959422,8
189,8mb.dat,0.4989786148071289,16.032751229413417,8
190,8mb.dat,0.5316827297210693,15.04656734702846,8
191,8mb.dat,0.4773128032684326,16.76049740383967,8
192,8mb.dat,0.3941521644592285,20.2967298453781,8
193,8mb.dat,0.29955077171325684,26.706657953991023,8
194,8mb.dat,0.32538819313049316,24.586018082074947,8
195,8mb.dat,0.401958703994751,19.902542028557413,8
196,8mb.dat,0.4669485092163086,17.13250999221863,8
197,8mb.dat,0.4546694755554199,17.595199216369817,8
198,8mb.dat,0.47706055641174316,16.76935955504846,8
199,8mb.dat,0.48825788497924805,16.38478403751742,8
200,8mb.dat,0.5024595260620117,15.921680424091848,8
201,8mb.dat,0.5248568058013916,15.242252575509594,8
202,8mb.dat,0.029572725296020508,270.519538524795,8
203,8mb.dat,0.5140466690063477,15.562789299780897,8
204,8mb.dat,0.46128344535827637,17.342915902361167,8
205,8mb.dat,0.5191349983215332,15.410249792184292,8
206,8mb.dat,0.25754499435424805,31.062533442199843,8
207,8mb.dat,0.4806973934173584,16.642486748527297,8
208,8mb.dat,0.5050859451293945,15.838888563708766,8
209,8mb.dat,0.4758920669555664,16.81053447933805,8
210,8mb.dat,0.2689800262451172,29.741985349907463,8
211,8mb.dat,0.46097445487976074,17.354540832607952,8
212,8mb.dat,0.3755342960357666,21.302981071103197,8
213,8mb.dat,0.28463292121887207,28.106376331107178,8
214,8mb.dat,0.3536670207977295,22.620147001423096,8
215,8mb.dat,0.37267637252807617,21.46634611078626,8
216,8mb.dat,0.46346592903137207,17.261247265186732,8
217,8mb.dat,0.4839911460876465,16.52922799242958,8
218,8mb.dat,0.4759359359741211,16.808984981615254,8
219,8mb.dat,0.3083662986755371,25.943172241456892,8
220,8mb.dat,0.5189085006713867,15.416976190694982,8
221,8mb.dat,0.49851322174072266,16.04771879884223,8
222,8mb.dat,0.04877614974975586,164.01458583844132,8
223,8mb.dat,0.46216511726379395,17.309830840032376,8
224,8mb.dat,0.45839643478393555,17.452142715225932,8
225,8mb.dat,0.5071053504943848,15.77581461564284,8
226,8mb.dat,0.271437406539917,29.472724861241765,8
227,8mb.dat,0.454789400100708,17.590559494633098,8
228,8mb.dat,0.4537839889526367,17.62953342286167,8
229,8mb.dat,0.45349621772766113,17.640720445444273,8
230,8mb.dat,0.2728097438812256,29.324465784048375,8
231,8mb.dat,0.41152358055114746,19.439955273731137,8
232,8mb.dat,0.3330259323120117,24.022153303379408,8
233,8mb.dat,0.40064334869384766,19.967884219421336,8
234,8mb.dat,0.30822014808654785,25.955473870428513,8
235,8mb.dat,0.420438289642334,19.027762687374608,8
236,8mb.dat,0.4660041332244873,17.167229708124015,8
237,8mb.dat,0.2804138660430908,28.529259672097137,8
238,8mb.dat,0.5163192749023438,15.494288880679719,8
239,8mb.dat,0.5205278396606445,15.36901466253094,8
240,8mb.dat,0.49760985374450684,16.07685205548105,8
241,8mb.dat,0.49936509132385254,16.02034290941609,8
242,8mb.dat,0.06313300132751465,126.71661146756597,8
243,8mb.dat,0.48925256729125977,16.35147270517535,8
244,8mb.dat,0.463454008102417,17.261691257683783,8
245,8mb.dat,0.5157456398010254,15.511522313763814,8
246,8mb.dat,0.47124218940734863,16.97640869138031,8
247,8mb.dat,0.4630405902862549,17.277103061427823,8
248,8mb.dat,0.24606800079345703,32.51133822440809,8
249,8mb.dat,0.4960923194885254,16.12603075219559,8
250,8mb.dat,0.48485445976257324,16.499796668710633,8
251,8mb.dat,0.5288681983947754,15.126642184728933,8
252,8mb.dat,0.24000263214111328,33.33296776218802,8
253,8mb.dat,0.4212148189544678,18.992684112722966,8
254,8mb.dat,0.4313790798187256,18.54517377931671,8
255,8mb.dat,0.4459517002105713,17.939162461366394,8
256,8mb.dat,0.4311790466308594,18.553777282338473,8
257,8mb.dat,0.5061769485473633,15.804749748005237,8
258,8mb.dat,0.5208268165588379,15.36019218990472,8
259,8mb.dat,0.272371768951416,29.37161964618657,8
260,8mb.dat,0.5071120262145996,15.775606939786044,8
261,8mb.dat,0.5421366691589355,14.756426663429917,8
262,8mb.dat,0.03398251533508301,235.4151810457929,8
263,8mb.dat,0.4634816646575928,17.260661230062198,8
264,8mb.dat,0.4775271415710449,16.752974445976673,8
265,8mb.dat,0.5273652076721191,15.16975311153608,8
266,8mb.dat,0.4920377731323242,16.258914329019515,8
267,8mb.dat,0.49726271629333496,16.088075252520653,8
268,8mb.dat,0.26351499557495117,30.358803613984737,8
269,8mb.dat,0.4967935085296631,16.10326999577195,8
270,8mb.dat,0.502514123916626,15.919950543175798,8
271,8mb.dat,0.46243882179260254,17.299585638136346,8
272,8mb.dat,0.36757421493530273,21.764312280196506,8
273,8mb.dat,0.34491896629333496,23.193853576600457,8
274,8mb.dat,0.34110021591186523,23.453517842589317,8
275,8mb.dat,0.6609609127044678,12.103590161279326,8
276,8mb.dat,0.48873186111450195,16.368893940650473,8
277,8mb.dat,0.25475049018859863,31.403276178496792,8
278,8mb.dat,0.5116946697235107,15.634323500619466,8
279,8mb.dat,0.48225831985473633,16.588619979453593,8
280,8mb.dat,0.5260701179504395,15.207098306909863,8
281,8mb.dat,0.5219862461090088,15.326074316389791,8
282,8mb.dat,0.22070789337158203,36.2470044808559,8
283,8mb.dat,0.5170800685882568,15.471491720502344,8
284,8mb.dat,0.35932397842407227,22.26403045821351,8
285,8mb.dat,0.36882829666137695,21.69030975230417,8
286,8mb.dat,0.4285457134246826,18.667786771377912,8
287,8mb.dat,0.47052502632141113,17.002283730887626,8
288,8mb.dat,0.5015113353729248,15.951783012145048,8
289,8mb.dat,0.5004773139953613,15.98474051927586,8
290,8mb.dat,0.27426981925964355,29.168356990918582,8
291,8mb.dat,0.5104131698608398,15.673576765625263,8
292,8mb.dat,0.024120569229125977,331.6671312358529,8
293,8mb.dat,0.5014314651489258,15.954323882774268,8
294,8mb.dat,0.47376108169555664,16.886148544259015,8
295,8mb.dat,0.2817873954772949,28.39019817209887,8
296,8mb.dat,0.5282909870147705,15.143169572522591,8
297,8mb.dat,0.5145730972290039,15.546867963133538,8
298,8mb.dat,0.2994709014892578,26.71378073868377,8
299,8mb.dat,0.48914361000061035,16.355115014157125,8
300,8mb.dat,0.48902416229248047,16.35910986994397,8
301,8mb.dat,0.4873371124267578,16.41574137492417,8
302,8mb.dat,0.06081867218017578,131.5385507973594,8
303,8mb.dat,0.4817180633544922,16.60722445052443,8
304,8mb.dat,0.5189037322998047,15.417117862196982,8
305,8mb.dat,0.5208849906921387,15.35847671358279,8
306,8mb.dat,0.26587438583374023,30.089397197527166,8
307,8mb.dat,0.4845407009124756,16.510480925409546,8
308,8mb.dat,0.4651520252227783,17.198678208846896,8
309,8mb.dat,0.4995148181915283,16.015540898193276,8
310,8mb.dat,0.500403881072998,15.987086236913047,8
321,8mb.dat,0.5220825672149658,15.323246747493918,8
322,8mb.dat,0.31806206703186035,25.152323490366545,8
323,8mb.dat,0.4414801597595215,18.12085961996045,8
324,8mb.dat,0.33223438262939453,24.079386175162828,8
325,8mb.dat,0.4247446060180664,18.834847780644264,8
326,8mb.dat,0.502307653427124,15.926494341501526,8
327,8mb.dat,0.5144460201263428,15.550708309562353,8
328,8mb.dat,0.2458968162536621,32.5339714514537,8
329,8mb.dat,0.7374267578125,10.848535010759807,8
330,8mb.dat,0.49313879013061523,16.22261351186971,8
331,8mb.dat,0.470414400100708,17.00628211697459,8
332,8mb.dat,0.04827713966369629,165.70990029088,8
333,8mb.dat,0.4534783363342285,17.64141604794046,8
334,8mb.dat,0.4908633232116699,16.29781574972193,8
335,8mb.dat,0.4855208396911621,16.477150610236976,8
336,8mb.dat,0.4898111820220947,16.332824348708172,8
337,8mb.dat,0.2850968837738037,28.060636419818646,8
338,8mb.dat,0.46920299530029297,17.05018953444649,8
339,8mb.dat,0.4765162467956543,16.78851467037316,8
340,8mb.dat,0.5026612281799316,15.91529155524272,8
341,8mb.dat,0.5022459030151367,15.928452481092505,8
342,8mb.dat,0.02181553840637207,366.71109605359504,8
343,8mb.dat,0.5508975982666016,14.521755086919942,8
344,8mb.dat,0.4556591510772705,17.556983067466945,8
345,8mb.dat,0.4600975513458252,17.3876169881785,8
346,8mb.dat,0.4964461326599121,16.114537859599682,8
347,8mb.dat,0.49477124214172363,16.16908849708055,8
348,8mb.dat,0.48466014862060547,16.50641180787992,8
349,8mb.dat,0.3385918140411377,23.627269379371437,8
350,8mb.dat,0.5082955360412598,15.73887518727022,8
351,8mb.dat,0.5312573909759521,15.058614027568659,8
352,8mb.dat,0.025667190551757812,311.6819499145426,8
353,8mb.dat,0.43929195404052734,18.211123437198104,8
354,8mb.dat,0.45996689796447754,17.39255593261806,8
355,8mb.dat,0.5046594142913818,15.85227536324317,8
356,8mb.dat,0.4884452819824219,16.37849784837906,8
357,8mb.dat,0.2782711982727051,28.748932874325067,8
358,8mb.dat,0.5084631443023682,15.733687071806003,8
359,8mb.dat,0.45556020736694336,17.560796291314755,8
360,8mb.dat,0.4653768539428711,17.190369336636728,8
361,8mb.dat,0.4884927272796631,16.37690707198591,8
362,8mb.dat,0.2550201416015625,31.370071202058277,8
363,8mb.dat,0.34360766410827637,23.282367757312507,8
364,8mb.dat,0.490048885345459,16.32490194189589,8
365,8mb.dat,0.6230542659759521,12.839973075970839,8
366,8mb.dat,0.5924596786499023,13.503028625054126,8
367,8mb.dat,0.3310995101928711,24.161920370525056,8
368,8mb.dat,0.5205905437469482,15.367163495556477,8
369,8mb.dat,0.5191152095794678,15.410837232992565,8
370,8mb.dat,0.49997639656066895,16.000755345716108,8
371,8mb.dat,0.43878817558288574,18.232031866794973,8
372,8mb.dat,0.5061581134796143,15.80533787160601,8
373,8mb.dat,0.3008854389190674,26.58819259828606,8
374,8mb.dat,0.3487067222595215,22.941915051600525,8
375,8mb.dat,0.398756742477417,20.062356689687995,8
376,8mb.dat,0.4634265899658203,17.262712527112512,8
377,8mb.dat,0.5172464847564697,15.466514003988959,8
378,8mb.dat,0.4967195987701416,16.105666093723077,8
379,8mb.dat,0.293804407119751,27.228999314293134,8
380,8mb.dat,0.5227422714233398,15.303908708621051,8
381,8mb.dat,0.5524556636810303,14.48080004591814,8
382,8mb.dat,0.29585814476013184,27.039985688026373,8
383,8mb.dat,0.42919349670410156,18.6396114140458,8
384,8mb.dat,0.2983095645904541,26.81777907786199,8
385,8mb.dat,0.5103332996368408,15.676029774449157,8
386,8mb.dat,0.39869070053100586,20.06567996029254,8
387,8mb.dat,0.4475722312927246,17.874209883159125,8
388,8mb.dat,0.5243051052093506,15.258291251628512,8
389,8mb.dat,0.49144625663757324,16.278483948041867,8
390,8mb.dat,0.50417160987854,15.867613017574074,8
391,8mb.dat,0.48212218284606934,16.5933041138541,8
392,8mb.dat,0.3451690673828125,23.177047875867558,8
393,8mb.dat,0.3186156749725342,25.108620285833798,8
394,8mb.dat,0.5117101669311523,15.633850013139087,8
395,8mb.dat,0.4379005432128906,18.268988527175,8
396,8mb.dat,0.2776470184326172,28.813563513708463,8
397,8mb.dat,0.47051501274108887,17.00264557637436,8
398,8mb.dat,0.478696346282959,16.712055694845795,8
399,8mb.dat,0.5137522220611572,15.571708805276325,8
400,8mb.dat,0.5075535774230957,15.7618827959343,8
401,8mb.dat,0.5215435028076172,15.33908476844927,8
402,8mb.dat,0.03161811828613281,253.01948482837668,8
403,8mb.dat,0.46903371810913086,17.05634305408002,8
404,8mb.dat,0.4465668201446533,17.914452303932062,8
405,8mb.dat,0.4827735424041748,16.570916376569894,8
406,8mb.dat,0.2380533218383789,33.60591626371601,8
407,8mb.dat,0.4861125946044922,16.45709263408184,8
408,8mb.dat,0.45714664459228516,17.49985501290281,8
409,8mb.dat,0.4751760959625244,16.835863731308013,8
410,8mb.dat,0.5300931930541992,15.091685961683424,8
411,8mb.dat,0.46837282180786133,17.080410364378075,8
412,8mb.dat,0.03383922576904297,236.41202829523996,8
413,8mb.dat,0.5101799964904785,15.680740238801786,8
414,8mb.dat,0.5004205703735352,15.986553058817027,8
415,8mb.dat,0.5002341270446777,15.992511441118632,8
416,8mb.dat,0.48198366165161133,16.59807299813117,8
417,8mb.dat,0.4953949451446533,16.148731589629023,8
418,8mb.dat,0.5233862400054932,15.285078950329371,8
419,8mb.dat,0.24726533889770508,32.3539078936965,8
420,8mb.dat,0.8211207389831543,9.742781566943377,8
421,8mb.dat,0.501641035079956,15.947658665373913,8
422,8mb.dat,0.29898834228515625,26.75689606777412,8
423,8mb.dat,0.4120612144470215,19.414591132377872,8
424,8mb.dat,0.4136064052581787,19.342060225122218,8
425,8mb.dat,0.6399462223052979,12.501050433865139,8
426,8mb.dat,0.43891191482543945,18.226891842709936,8
427,8mb.dat,0.29747843742370605,26.8927054655911,8
428,8mb.dat,0.4891536235809326,16.35478020470263,8
429,8mb.dat,0.5068578720092773,15.783517316770748,8
430,8mb.dat,0.4791724681854248,16.695450033461125,8
431,8mb.dat,0.4879145622253418,16.396313246959874,8
432,8mb.dat,0.3995487689971924,20.022587030060944,8
433,8mb.dat,0.2150585651397705,37.19916942066759,8
434,8mb.dat,0.4727776050567627,16.92127527707135,8
435,8mb.dat,0.28202223777770996,28.366557414190872,8
436,8mb.dat,0.48250555992126465,16.580119825573494,8
437,8mb.dat,0.48077940940856934,16.639647712536604,8
438,8mb.dat,0.48078274726867676,16.63953219088651,8
439,8mb.dat,0.4911198616027832,16.289302521571372,8
440,8mb.dat,0.48787999153137207,16.397475073510115,8
441,8mb.dat,0.4981057643890381,16.06084605307181,8
442,8mb.dat,0.027821779251098633,287.5445142382148,8
443,8mb.dat,0.46479153633117676,17.212017376968284,8
444,8mb.dat,0.5919444561004639,13.514781526465134,8
445,8mb.dat,0.5030293464660645,15.903644700259449,8
446,8mb.dat,0.5001113414764404,15.996437865980429,8
447,8mb.dat,0.2844679355621338,28.122677461666438,8
448,8mb.dat,0.49034953117370605,16.31489272733903,8
449,8mb.dat,0.48828768730163574,16.38378400284762,8
450,8mb.dat,0.5281498432159424,15.14721646282696,8
451,8mb.dat,0.4360837936401367,18.34509815928112,8
452,8mb.dat,0.37327075004577637,21.43216418382344,8
453,8mb.dat,0.33411431312561035,23.943900891765743,8
454,8mb.dat,0.4998910427093506,16.003487393254623,8
455,8mb.dat,0.4376559257507324,18.27919954762914,8
456,8mb.dat,0.2563953399658203,31.201815138553098,8
457,8mb.dat,0.459564208984375,17.407796002390597,8
458,8mb.dat,0.49368858337402344,16.204547298472,8
459,8mb.dat,0.5420188903808594,14.759633182486786,8
460,8mb.dat,0.4839365482330322,16.53109282448269,8
461,8mb.dat,0.4986391067504883,16.04366743742601,8
462,8mb.dat,0.33754968643188477,23.70021458045213,8
463,8mb.dat,0.39154982566833496,20.431627025615015,8
464,8mb.dat,0.4246811866760254,18.837660463878574,8
465,8mb.dat,0.41150641441345215,19.440766218439,8
466,8mb.dat,0.48163795471191406,16.609986654363865,8
467,8mb.dat,0.4766530990600586,16.783694506079346,8
468,8mb.dat,0.26775646209716797,29.877897016344747,8
469,8mb.dat,0.5874886512756348,13.617284321372539,8
470,8mb.dat,0.5131881237030029,15.588825287449238,8
471,8mb.dat,0.5670828819274902,14.107285292774744,8
472,8mb.dat,0.24611306190490723,32.50538568770083,8
473,8mb.dat,0.21560263633728027,37.10529767124515,8
474,8mb.dat,0.4474334716796875,17.87975309484023,8
475,8mb.dat,0.4848606586456299,16.499585720867817,8
476,8mb.dat,0.5037832260131836,15.879845907752884,8
477,8mb.dat,0.5071611404418945,15.77407920691542,8
478,8mb.dat,0.5023910999298096,15.923848971683022,8
479,8mb.dat,0.5417656898498535,14.766531269665938,8
480,8mb.dat,0.2725534439086914,29.35204151256329,8
481,8mb.dat,0.5401005744934082,14.812056083264984,8
482,8mb.dat,0.023122310638427734,345.9861830030315,8
483,8mb.dat,0.4691317081451416,17.05278040495385,8
484,8mb.dat,0.47702527046203613,16.77059999830067,8
485,8mb.dat,0.530980110168457,15.066477720722808,8
486,8mb.dat,0.4711954593658447,16.978092299036046,8
487,8mb.dat,0.25298643112182617,31.62224932193135,8
488,8mb.dat,0.4942770004272461,16.185256431282284,8
489,8mb.dat,0.49666523933410645,16.107428840250293,8
490,8mb.dat,0.524693489074707,15.24699689738468,8
491,8mb.dat,0.45404624938964844,17.619350475318313,8
492,8mb.dat,0.4737277030944824,16.887338333271263,8
493,8mb.dat,0.26723170280456543,29.936567839971595,8
494,8mb.dat,0.45432543754577637,17.608523183767243,8
495,8mb.dat,0.5019559860229492,15.937652349531385,8
496,8mb.dat,0.2591221332550049,30.87347228701268,8
497,8mb.dat,0.47548985481262207,16.82475434339727,8
498,8mb.dat,0.4708077907562256,16.992072257662006,8
499,8mb.dat,0.5376546382904053,14.879440128030538,8
500,8mb.dat,0.4873194694519043,16.41633569247238,8
501,8mb.dat,0.49910879135131836,16.028569599706508,8
502,8mb.dat,0.03432774543762207,233.04763823004424,8
503,8mb.dat,0.4604482650756836,17.374373207129025,8
504,8mb.dat,0.4802262783050537,16.65881348316838,8
505,8mb.dat,0.4914851188659668,16.277196791754104,8
506,8mb.dat,0.4898407459259033,16.331838595579256,8
507,8mb.dat,0.4757530689239502,16.815445916290688,8
508,8mb.dat,0.26027345657348633,30.736903045436975,8
509,8mb.dat,0.5086770057678223,15.727072207489316,8
510,8mb.dat,0.4655110836029053,17.18541251065944,8
511,8mb.dat,0.48738718032836914,16.414055032407973,8
512,8mb.dat,0.06080961227416992,131.55814847051997,8
513,8mb.dat,0.4673118591308594,17.11918891782242,8
514,8mb.dat,0.48513317108154297,16.490317456885112,8
515,8mb.dat,0.5108344554901123,15.660650752942109,8
516,8mb.dat,0.36061859130859375,22.184103074026275,8
517,8mb.dat,0.4675021171569824,17.11222196949684,8
518,8mb.dat,0.481198787689209,16.625145791445647,8
519,8mb.dat,0.5422506332397461,14.75332532523378,8
520,8mb.dat,0.2910165786743164,27.489842800169097,8
521,8mb.dat,0.49776625633239746,16.071800565480224,8
522,8mb.dat,0.031139135360717773,256.91143659987597,8
523,8mb.dat,0.4821603298187256,16.591991305065896,8
524,8mb.dat,0.4448974132537842,17.981673441280577,8
525,8mb.dat,0.5228135585784912,15.301821975986382,8
526,8mb.dat,0.49318695068359375,16.2210293457915,8
527,8mb.dat,0.26282310485839844,30.4387241917341,8
528,8mb.dat,0.48282718658447266,16.569075276378136,8
529,8mb.dat,0.5146973133087158,15.543115911315422,8
530,8mb.dat,0.50246262550354,15.921582211180077,8
531,8mb.dat,0.5501632690429688,14.541137967855112,8
532,8mb.dat,0.4689826965332031,17.05819864813203,8
533,8mb.dat,0.03417539596557617,234.08653430257706,8
534,8mb.dat,0.48364758491516113,16.54096960166423,8
535,8mb.dat,0.49776339530944824,16.071892942281504,8
536,8mb.dat,0.45872044563293457,17.43981563534134,8
537,8mb.dat,0.24445796012878418,32.725463289415806,8
538,8mb.dat,0.45207858085632324,17.69603856224834,8
